location,city,bedrooms,bathrooms,property_type,price_pkr,size_sqft,days_since_listed,price_per_sqft,log_price,size_category,city_encoded,property_type_encoded
"Bahria Golf City, Bahria Town Karachi",Karachi,,,Plot,20000000.0,9000.0,0.04027777777777778,2222.222222222222,16.811242881518265,Very Large,2,2
"Gandhara Society, Scheme 33 - Sector 21-A",Karachi,,,Plot,29000000.0,3600.0,0.041666666666666664,8055.555555555556,17.182806422433504,Large,2,2
"Dha Phase 8, Dha Defence",Karachi,,,Plot,51000000.0,2700.0,3.0,18888.88888888889,17.747336210296442,Large,2,2
"Bahria Town - Precinct 8, Bahria Town Karachi",Karachi,,,Plot,7000000.0,2448.0,3.0,2859.4771241830067,15.76142084987672,Large,2,2
"Dha City Karachi, Karachi",Karachi,,,Plot,4200000.0,1125.0,4.0,3733.3333333333335,15.250595321348806,Medium,2,2
"Sector 25-A - Karachi Bar Association Cooperative Housing Society, Scheme 33 - Sector 25-A",Karachi,,,Plot,24000000.0,2160.0,2.0,11111.111111111111,16.993564429978885,Large,2,2
"Radio Pakistan Employees Cooperative Society, Scheme 33 - Sector 49-A",Karachi,,,Plot,9800000.0,1080.0,2.0,9074.074074074075,16.097893045681612,Medium,2,2
"Gulshan-E-Roomi, Faisal Cantonment",Karachi,,,Plot,28500000.0,5400.0,2.0,5277.777777777777,17.1654146803266,Very Large,2,2
"North Town Residency, Surjani Town",Karachi,,,Plot,6500000.0,720.0,2.0,9027.777777777777,15.687312888712007,Medium,2,2
"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",Karachi,,,Plot,28500000.0,2160.0,0.08333333333333333,13194.444444444445,17.1654146803266,Large,2,2
"Dha City - Sector 10B, Dha City - Sector 10",Karachi,,,Plot,27000000.0,1800.0,0.08333333333333333,15000.0,17.11134746100564,Medium,2,2
"Dha City - Sector 3A, Dha City - Sector 3",Karachi,,,Plot,17000000.0,4500.0,0.08333333333333333,3777.777777777778,16.648723960844016,Large,2,2
"Dha City - Sector 7B, Dha City - Sector 7",Karachi,,,Plot,11000000.0,4500.0,0.08333333333333333,2444.4444444444443,16.213405921671733,Large,2,2
"Bahria Town - Precinct 15, Bahria Town Karachi",Karachi,,,Plot,4000000.0,1125.0,0.041666666666666664,3555.5555555555557,15.201805169084134,Medium,2,2
"Pak Ideal Cooperative Housing Society, Karachi",Karachi,,,Plot,19800000.0,1800.0,0.041666666666666664,11000.0,16.801192546169812,Medium,2,2
"Pir Ahmed Zaman Town, Gadap Town",Karachi,,,Plot,7900000.0,2160.0,0.041666666666666664,3657.4074074074074,15.882373444019521,Large,2,2
"App Employees Co-Operative Housing Society, Karachi",Karachi,,,Plot,51500000.0,3600.0,0.041666666666666664,14305.555555555555,17.75709238505144,Large,2,2
"Pir Ahmed Zaman Town - Block 2, Pir Ahmed Zaman Town",Karachi,,,Plot,13500000.0,2160.0,0.041666666666666664,6250.0,16.41820031748273,Large,2,2
"Naya Nazimabad - Block N, Naya Nazimabad",Karachi,,,Plot,12500000.0,1080.0,4.0,11574.074074074075,16.341239282272525,Medium,2,2
"Hansa Society, Scheme 33",Karachi,,,Plot,16200000.000000002,1080.0,4.0,15000.000000000002,16.600521861931007,Medium,2,2
"Dha City - Sector 7A, Dha City - Sector 7",Karachi,,,Plot,11000000.0,4500.0,5.0,2444.4444444444443,16.213405921671733,Large,2,2
"Meerut Society, Scheme 33",Karachi,,,Plot,24200000.0,2160.0,2.0,11203.703703703704,17.001863232449228,Large,2,2
"Pir Ahmed Zaman Town - Block 3, Pir Ahmed Zaman Town",Karachi,,,Plot,9800000.0,1764.0,2.0,5555.555555555556,16.097893045681612,Medium,2,2
"Karachi University Housing Society, Scheme 33",Karachi,,,Plot,31500000.0,2160.0,2.0,14583.333333333334,17.265498135541893,Large,2,2
"Dha Phase 8 Extension, Dha Phase 8",Karachi,,,Plot,57500000.0,2700.0,2.0,21296.296296296296,17.867295523158884,Large,2,2
"Dha Phase 8 - Zone D, Dha Phase 8",Karachi,,,Plot,61000000.0,4500.0,0.125,13555.555555555555,17.926384438531027,Large,2,2
"Dha Phase 8, Dha Defence",Karachi,,,Plot,68000000.0,4500.0,0.125,15111.111111111111,18.035018277846262,Large,2,2
"Dha City - Sector 5D, Dha City - Sector 5",Karachi,,,Plot,29000000.0,9000.0,0.125,3222.222222222222,17.182806422433504,Very Large,2,2
"Dha City - Sector 7C, Dha City - Sector 7",Karachi,,,Plot,27500000.0,9000.0,0.125,3055.5555555555557,17.129696599000436,Very Large,2,2
"Dha City - Sector 14C, Dha City - Sector 14",Karachi,,,Plot,11000000.0,4500.0,0.125,2444.4444444444443,16.213405921671733,Large,2,2
"Dha City - Sector 12C, Dha City - Sector 12",Karachi,,,Plot,12000000.0,4500.0,0.125,2666.6666666666665,16.300417291085605,Large,2,2
"Bahria Town - Precinct 17, Bahria Town Karachi",Karachi,,,Plot,12000000.0,4500.0,0.041666666666666664,2666.6666666666665,16.300417291085605,Large,2,2
"Bahria Golf City, Bahria Town Karachi",Karachi,,,Plot,5500000.0,4500.0,0.041666666666666664,1222.2222222222222,15.520258832020865,Large,2,2
"Pakistan Merchant Navy Society, Scheme 33 - Sector 15-A",Karachi,,,Plot,44000000.0,1197.0,0.041666666666666664,36758.56307435255,17.599700214609808,Medium,2,2
"Dha City - Sector 9E, Dha City - Sector 9",Karachi,,,Plot,2500000.0,1125.0,0.041666666666666664,2222.222222222222,14.731801689838349,Medium,2,2
"Sahafee Society, Scheme 33",Karachi,,,Plot,8500000.0,2160.0,0.041666666666666664,3935.185185185185,15.955576839107596,Large,2,2
"Sahafee Society, Scheme 33",Karachi,,,Plot,7000000.0,1080.0,0.041666666666666664,6481.481481481482,15.76142084987672,Medium,2,2
"Sahafee Society, Scheme 33",Karachi,,,Plot,6000000.0,1080.0,0.041666666666666664,5555.555555555556,15.607270193858982,Medium,2,2
"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",Karachi,,,Plot,22200000.000000004,1080.0,0.08333333333333333,20555.55555555556,16.915602891887552,Medium,2,2
"Naya Nazimabad - Block D, Naya Nazimabad",Karachi,,,Plot,32500000.0,1440.0,5.0,22569.444444444445,17.296750678069195,Medium,2,2
"Dha City - Sector 15D, Dha City - Sector 15",Karachi,,,Plot,19500000.0,9000.0,5.0,2166.6666666666665,16.785925074816024,Very Large,2,2
"Dha Phase 8 Extension, Dha Phase 8",Karachi,,,Plot,50000000.0,2700.0,6.0,18518.51851851852,17.72753358339242,Large,2,2
"Dha City - Sector 5D, Dha City - Sector 5",Karachi,,,Plot,32500000.0,9000.0,2.0,3611.1111111111113,17.296750678069195,Very Large,2,2
"Peninsula Commercial Area, Dha Phase 8",Karachi,,,Plot,56000000.0,900.0,2.0,62222.22222222222,17.840862266556567,Medium,2,2
"Dha Phase 8 - Zone C, Dha Phase 8",Karachi,,,Plot,61000000.0,4500.0,0.125,13555.555555555555,17.926384438531027,Large,2,2
"Dha City - Sector 10D, Dha City - Sector 10",Karachi,,,Plot,12000000.0,4500.0,0.125,2666.6666666666665,16.300417291085605,Large,2,2
"Dha City - Sector 7A, Dha City - Sector 7",Karachi,,,Plot,13500000.0,4500.0,0.125,3000.0,16.41820031748273,Large,2,2
"Dha City - Sector 6A, Dha City - Sector 6",Karachi,,,Plot,14000000.0,4500.0,0.125,3111.1111111111113,16.454567959008102,Large,2,2
"Dha City - Sector 3B, Dha City - Sector 3",Karachi,,,Plot,16000000.0,4500.0,0.125,3555.5555555555557,16.588099342704055,Large,2,2
"Dha City - Sector 3A, Dha City - Sector 3",Karachi,,,Plot,17500000.0,4500.0,0.125,3888.8888888888887,16.677711496036597,Large,2,2
"Pilibhit Cooperative Housing Society, Scheme 33 - Sector 18-A",Karachi,,,Plot,33500000.0,2160.0,0.08333333333333333,15509.25925925926,17.32705602664604,Large,2,2
"Saadi Town, Scheme 33",Karachi,,,Plot,11000000.0,1080.0,0.08333333333333333,10185.185185185184,16.213405921671733,Medium,2,2
"Sector 31 - Punjabi Saudagar City Phase 4, Scheme 33 - Sector 31",Karachi,,,Plot,30000000.0,1440.0,0.08333333333333333,20833.333333333332,17.216707972959764,Medium,2,2
"Sector 31 - Punjabi Saudagar City Phase 2, Scheme 33 - Sector 31",Karachi,,,Plot,13000000.0,1080.0,0.08333333333333333,12037.037037037036,16.380459992348886,Medium,2,2
"Sector 31 - Punjabi Saudagar City Phase 2, Scheme 33 - Sector 31",Karachi,,,Plot,13000000.0,1080.0,0.08333333333333333,12037.037037037036,16.380459992348886,Medium,2,2
"Pir Ahmed Zaman Town - Block 2, Pir Ahmed Zaman Town",Karachi,,,Plot,12400000.0,2160.0,0.08333333333333333,5740.740740740741,16.333207111220425,Large,2,2
"Pia Society, Scheme 33 - Sector 27-A",Karachi,,,Plot,14000000.0,2160.0,0.08333333333333333,6481.481481481482,16.454567959008102,Large,2,2
"Naya Nazimabad - Block A, Naya Nazimabad",Karachi,,,Plot,28000000.0,1080.0,6.0,25925.925925925927,17.147715103853763,Medium,2,2
"Naya Nazimabad - Block M, Naya Nazimabad",Karachi,,,Plot,15500000.0,1080.0,6.0,14351.851851851852,16.5563506464056,Medium,2,2
"Bahria Town - Precinct 15-A, Bahria Town - Precinct 15",Karachi,,,Plot,2000000.0,1125.0,6.0,1777.7777777777778,14.508658238524095,Medium,2,2
"Pir Ahmed Zaman Town, Gadap Town",Karachi,,,Plot,15000000.0,2160.0,2.0,6944.444444444444,16.52356082573315,Large,2,2
"Gulshan-E-Maymar - Sector W, Gulshan-E-Maymar",Karachi,,,Plot,27500000.0,5400.0,2.0,5092.592592592592,17.129696599000436,Very Large,2,2
"Bahria Town - Precinct 8, Bahria Town Karachi",Karachi,,,Plot,9000000.0,2448.0,3.0,3676.470588235294,16.012735246411598,Large,2,2
"Gulshan-E-Kaneez Fatima, Scheme 33",Karachi,,,Plot,23900000.0,1800.0,3.0,13277.777777777777,16.98938905874274,Medium,2,2
"Dha City - Sector 2D, Dha City - Sector 2",Karachi,,,Plot,14000000.0,4500.0,0.125,3111.1111111111113,16.454567959008102,Large,2,2
"Dha City - Sector 6D, Dha City - Sector 6",Karachi,,,Plot,6500000.0,2700.0,0.125,2407.4074074074074,15.687312888712007,Large,2,2
"Dha City - Sector 9C, Dha City - Sector 9",Karachi,,,Plot,4800000.0,1800.0,0.125,2666.6666666666665,15.38412668421143,Medium,2,2
"Dha City - Sector 3C, Dha City - Sector 3",Karachi,,,Plot,6600000.0,1800.0,0.125,3666.6666666666665,15.702580358511794,Medium,2,2
"Dha City - Sector 14B, Dha City - Sector 14",Karachi,,,Plot,3800000.0,1125.0,0.125,3377.777777777778,15.150511887854474,Medium,2,2
"Taiser Town - Sector 53, Taiser Town",Karachi,,,Plot,2000000.0,1440.0,0.08333333333333333,1388.888888888889,14.508658238524095,Medium,2,2
"Pir Gul Hassan Town, Scheme 33",Karachi,,,Plot,2500000.0,1080.0,0.08333333333333333,2314.814814814815,14.731801689838349,Medium,2,2
"Quetta Town - Sector 18-A, Scheme 33 - Sector 18-A",Karachi,,,Plot,21000000.0,3600.0,0.08333333333333333,5833.333333333333,16.860033043306743,Large,2,2
"Radio Pakistan Employees Cooperative Society, Scheme 33 - Sector 49-A",Karachi,,,Plot,15000000.0,2160.0,0.08333333333333333,6944.444444444444,16.52356082573315,Large,2,2
"Gulistan-E-Jauhar - Block 9, Gulistan-E-Jauhar",Karachi,,,Plot,18000000.0,1080.0,0.08333333333333333,16666.666666666668,16.705882371415992,Medium,2,2
"Sector 31 - Punjabi Saudagar City Phase 2, Scheme 33 - Sector 31",Karachi,,,Plot,12300000.0,1080.0,0.08333333333333333,11388.888888888889,16.325109901643454,Medium,2,2
"Bahria Town - Precinct 8, Bahria Town Karachi",Karachi,,,Plot,6000000.0,2250.0,0.08333333333333333,2666.6666666666665,15.607270193858982,Large,2,2
"Bahria Town - Precinct 7, Bahria Town Karachi",Karachi,,,Plot,18000000.0,9000.0,0.08333333333333333,2000.0,16.705882371415992,Very Large,2,2
"Bahria Hills, Bahria Town Karachi",Karachi,,,Plot,11500000.0,4500.0,7.0,2555.5555555555557,16.257857680289998,Large,2,2
"Naya Nazimabad - Block D, Naya Nazimabad",Karachi,,,Plot,23200000.0,1080.0,14.0,21481.48148148148,16.959662879739987,Medium,2,2
"Dha Phase 6, Dha Defence",Karachi,,,Plot,61500000.0,2997.0,14.0,20520.52052052052,17.93454774903691,Large,2,2
"Port Qasim, Bin Qasim Town",Karachi,,,Plot,12000000.0,2160.0,14.0,5555.555555555556,16.300417291085605,Large,2,2
"Naya Nazimabad, Karachi",Karachi,,,Plot,28500000.0,1080.0,3.0,26388.88888888889,17.1654146803266,Medium,2,2
"Dha City - Sector 4, Dha City Karachi",Karachi,,,Plot,6500000.0,2250.0,3.0,2888.8888888888887,15.687312888712007,Large,2,2
"Dha City - Sector 3, Dha City Karachi",Karachi,,,Plot,15000000.0,4500.0,3.0,3333.3333333333335,16.52356082573315,Large,2,2
"Dha City - Sector 15D, Dha City - Sector 15",Karachi,,,Plot,19500000.0,9000.0,3.0,2166.6666666666665,16.785925074816024,Very Large,2,2
"Dha City - Sector 5C, Dha City - Sector 5",Karachi,,,Plot,9900000.0,4500.0,3.0,2200.0,16.108045416114916,Large,2,2
"Dha Phase 8 - Zone E, Dha Phase 8",Karachi,,,Plot,68000000.0,4500.0,0.125,15111.111111111111,18.035018277846262,Large,2,2
"Dha City - Sector 3D, Dha City - Sector 3",Karachi,,,Plot,4650000.0,1125.0,0.125,4133.333333333333,15.35237799261728,Medium,2,2
"Dha City - Sector 6D, Dha City - Sector 6",Karachi,,,Plot,5500000.0,1800.0,0.125,3055.5555555555557,15.520258832020865,Medium,2,2
"Dha City - Sector 3A, Dha City - Sector 3",Karachi,,,Plot,11800000.0,4500.0,0.125,2622.222222222222,16.283610174181653,Large,2,2
"Bahria Town - Precinct 6, Bahria Town Karachi",Karachi,,,Plot,6200000.0,2250.0,0.08333333333333333,2755.5555555555557,15.64006001130563,Large,2,2
"Soomra Society, Scheme 33",Karachi,,,Plot,32500000.0,3600.0,0.08333333333333333,9027.777777777777,17.296750678069195,Large,2,2
"Soomra Society, Scheme 33",Karachi,,,Plot,22500000.0,2160.0,0.08333333333333333,10416.666666666666,16.929025911619092,Large,2,2
"Soomra Society, Scheme 33",Karachi,,,Plot,34000000.0,5400.0,0.08333333333333333,6296.2962962962965,17.341871111992198,Very Large,2,2
"North Town Residency, Surjani Town",Karachi,,,Plot,4200000.0,720.0,0.08333333333333333,5833.333333333333,15.250595321348806,Medium,2,2
"North Town Residency, Surjani Town",Karachi,,,Plot,4800000.0,720.0,0.08333333333333333,6666.666666666667,15.38412668421143,Medium,2,2
"Bahria Town - Ali Block, Bahria Town - Precinct 12",Karachi,,,Plot,3700000.0,1125.0,14.0,3288.8888888888887,15.123843647884687,Medium,2,2
"Bahria Golf City, Bahria Town Karachi",Karachi,,,Plot,5000000.0,4500.0,14.0,1111.111111111111,15.424948670398354,Large,2,2
"Bahria Town - Precinct 16, Bahria Town Karachi",Karachi,,,Plot,4800000.0,2448.0,14.0,1960.7843137254902,15.38412668421143,Large,2,2
"Dha City - Sector 6, Dha City Karachi",Karachi,,,Plot,11000000.0,4500.0,3.0,2444.4444444444443,16.213405921671733,Large,2,2
"Dha City - Sector 3C, Dha City - Sector 3",Karachi,,,Plot,4750000.0,1125.0,3.0,4222.222222222223,15.373655386537118,Medium,2,2
"Dha City - Sector 3D, Dha City - Sector 3",Karachi,,,Plot,4750000.0,1125.0,3.0,4222.222222222223,15.373655386537118,Medium,2,2
"Dha City - Sector 12A, Dha City - Sector 12",Karachi,,,Plot,12500000.0,4500.0,3.0,2777.777777777778,16.341239282272525,Large,2,2
"Dha Phase 8 - Zone D, Dha Phase 8",Karachi,,,Plot,67500000.0,4500.0,0.125,15000.0,18.02763817065757,Large,2,2
"Bin Qasim Town, Karachi",Karachi,,,Plot,7500000.0,1080.0,0.16666666666666666,6944.444444444444,15.830413711839864,Medium,2,2
"Gulshan-E-Hadeed, Bin Qasim Town",Karachi,,,Plot,6800000.0,1080.0,0.16666666666666666,6296.2962962962965,15.732433317205148,Medium,2,2
"Port Qasim, Bin Qasim Town",Karachi,,,Plot,7500000.0,1080.0,0.16666666666666666,6944.444444444444,15.830413711839864,Medium,2,2
"Dha Phase 7 Extension, Dha Defence",Karachi,,,Plot,47500000.0,900.0,0.08333333333333333,52777.77777777778,17.6762402900575,Medium,2,2
"Dha Phase 7 Extension, Dha Defence",Karachi,,,Plot,26500000.0,900.0,0.08333333333333333,29444.444444444445,17.0926553286923,Medium,2,2
"Arisha Society, Scheme 33 - Sector 6-A",Karachi,,,Plot,6000000.0,117.0,0.125,51282.05128205128,15.607270193858982,Small,2,2
"Gulshan-E-Maymar - Sector T, Gulshan-E-Maymar",Karachi,,,Plot,25000000.0,3825.0,0.125,6535.9477124183,17.034386422832473,Large,2,2
"Dha City - Sector 6E, Dha City - Sector 6",Karachi,,,Plot,4100000.0,1125.0,3.0,3644.4444444444443,15.226497775576945,Medium,2,2
"Dha City - Sector 5C, Dha City - Sector 5",Karachi,,,Plot,10000000.0,4500.0,3.0,2222.222222222222,16.118095750958314,Large,2,2
"Dha City - Sector 17, Dha City Karachi",Karachi,,,Plot,7800000.0,4500.0,3.0,1733.3333333333333,15.86963441986494,Large,2,2
"Dha Phase 8 - Zone D, Dha Phase 8",Karachi,,,Plot,66000000.0,4500.0,0.125,14666.666666666666,18.005165315142214,Large,2,2
"Dha Phase 8 - Zone B, Dha Phase 8",Karachi,,,Plot,42000000.0,1080.0,0.125,38888.88888888889,17.553180200057167,Medium,2,2
"Port Qasim, Bin Qasim Town",Karachi,,,Plot,6400000.0,1080.0,0.16666666666666666,5925.925925925926,15.671808704579888,Medium,2,2
"Naya Nazimabad - Block D, Naya Nazimabad",Karachi,,,Plot,33000000.0,1440.0,0.16666666666666666,22916.666666666668,17.312018149733785,Medium,2,2
"Naya Nazimabad - Block C, Naya Nazimabad",Karachi,,,Plot,24500000.0,1080.0,0.16666666666666666,22685.185185185186,17.01418371633128,Medium,2,2
"Dha City - Cbd Commercial, Dha City Karachi",Karachi,,,Plot,52500000.0,1800.0,0.125,29166.666666666668,17.77632374660947,Medium,2,2
"Dha City - Sector 16D, Dha City - Sector 16",Karachi,,,Plot,25000000.0,9000.0,0.125,2777.777777777778,17.034386422832473,Very Large,2,2
"Naya Nazimabad - Block C, Naya Nazimabad",Karachi,,,Plot,45000000.0,2160.0,0.125,20833.333333333332,17.622173069956816,Large,2,2
"Naya Nazimabad - Block M, Naya Nazimabad",Karachi,,,Plot,11500000.0,1080.0,0.125,10648.148148148148,16.257857680289998,Medium,2,2
"Naya Nazimabad - Block C, Naya Nazimabad",Karachi,,,Plot,42000000.0,2160.0,0.125,19444.444444444445,17.553180200057167,Large,2,2
"Dha City - Sector 13, Dha City Karachi",Karachi,,,Plot,60000000.0,4500.0,0.125,13333.333333333334,17.909855136853043,Large,2,2
"Dha City - Sector 12, Dha City Karachi",Karachi,,,Plot,27500000.0,1800.0,0.125,15277.777777777777,17.129696599000436,Medium,2,2
"Dha City - Sector 10B, Dha City - Sector 10",Karachi,,,Plot,26000000.0,1800.0,0.125,14444.444444444445,17.073607134447293,Medium,2,2
"Gwalior Cooperative Housing Society, Scheme 33",Karachi,,,Plot,35000000.0,2160.0,21.0,16203.703703703704,17.370858648025116,Large,2,2
"Punjabi Saudagar Society Phase 2, Scheme 33 - Sector 50",Karachi,,,Plot,13000000.0,1080.0,3.0,12037.037037037036,16.380459992348886,Medium,2,2
"Andaleeb Cooperative Housing Society, Scheme 33",Karachi,,,Plot,13799999.999999998,1080.0,3.0,12777.777777777776,16.440179222591198,Medium,2,2
"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",Karachi,,,Plot,16500000.0,801.0,3.0,20599.250936329587,16.61887099947687,Medium,2,2
"Gulshan-E-Roomi, Faisal Cantonment",Karachi,,,Plot,22500000.0,3600.0,3.0,6250.0,16.929025911619092,Large,2,2
"Gulshan-E-Roomi, Faisal Cantonment",Karachi,,,Plot,17000000.0,2160.0,3.0,7870.37037037037,16.648723960844016,Large,2,2
"Karachi High Court Society, Scheme 33 - Sector 54-A",Karachi,,,Plot,2700000.0,405.0,0.20833333333333331,6666.666666666667,14.80876270134486,Small,2,2
"Sector 32 - Punjabi Saudagar City Phase 1, Scheme 33 - Sector 32",Karachi,,,Plot,11500000.0,1080.0,0.20833333333333331,10648.148148148148,16.257857680289998,Medium,2,2
"North Town Residency, Surjani Town",Karachi,,,Plot,4650000.0,720.0,0.20833333333333331,6458.333333333333,15.35237799261728,Medium,2,2
"Dha City - Sector 6D, Dha City - Sector 6",Karachi,,,Plot,28000000.0,1800.0,0.125,15555.555555555555,17.147715103853763,Medium,2,2
"Dha City - Sector 5D, Dha City - Sector 5",Karachi,,,Plot,35000000.0,1800.0,0.125,19444.444444444445,17.370858648025116,Medium,2,2
"Dha City - Sector 3B, Dha City - Sector 3",Karachi,,,Plot,42500000.0,1800.0,0.125,23611.11111111111,17.565014657424058,Medium,2,2
"Dha City - Sector 2D, Dha City - Sector 2",Karachi,,,Plot,40000000.0,1800.0,0.125,22222.222222222223,17.50439003707821,Medium,2,2
"Dha City - Cbd Commercial, Dha City Karachi",Karachi,,,Plot,45000000.0,1800.0,0.125,25000.0,17.622173069956816,Medium,2,2
"Dha City - Cbd Commercial, Dha City Karachi",Karachi,,,Plot,65000000.0,2700.0,0.125,24074.074074074073,17.989897843244528,Large,2,2
"Naya Nazimabad, Karachi",Karachi,,,Plot,15000000.0,1440.0,0.125,10416.666666666666,16.52356082573315,Medium,2,2
"Dha Phase 8, Dha Defence",Karachi,,,Plot,50000000.0,2700.0,3.0,18518.51851851852,17.72753358339242,Large,2,2
"North Town Residency, Surjani Town",Karachi,,,Plot,7200000.0,1080.0,3.0,6666.666666666667,15.789591722875162,Medium,2,2
"Sachal Sarmast Society, Scheme 33",Karachi,,,Plot,2900000.0,1080.0,4.0,2685.185185185185,14.88022163978423,Medium,2,2
"Gulshan-E-Roomi, Faisal Cantonment",Karachi,,,Plot,6900000.0,1080.0,4.0,6388.888888888889,15.747032114495013,Medium,2,2
"Naya Nazimabad - Block K, Naya Nazimabad",Karachi,,,Plot,15000000.0,1080.0,4.0,13888.888888888889,16.52356082573315,Medium,2,2
"Dha Phase 8 - Zone D, Dha Phase 8",Karachi,,,Plot,52000000.0,4500.0,0.125,11555.555555555555,17.76675429577647,Large,2,2
"Saima Green Valley, Gadap Town",Karachi,,,Plot,4000000.0,1080.0,0.25,3703.703703703704,15.201805169084134,Medium,2,2
"University Road, Karachi",Karachi,,,Plot,29900000.000000004,2430.0,0.25,12304.526748971195,17.21336907180573,Large,2,2
"Dha City Karachi, Karachi",Karachi,,,Plot,3500000.0,1125.0,0.3333333333333333,3111.1111111111113,15.068273812173887,Medium,2,2
"Dha City - Sector 6B, Dha City - Sector 6",Karachi,,,Plot,14000000.0,4500.0,0.125,3111.1111111111113,16.454567959008102,Large,2,2
"Dha City - Sector 4D, Dha City - Sector 4",Karachi,,,Plot,12000000.0,4500.0,0.125,2666.6666666666665,16.300417291085605,Large,2,2
"Dha City - Sector 5A, Dha City - Sector 5",Karachi,,,Plot,13500000.0,4500.0,0.125,3000.0,16.41820031748273,Large,2,2
"Dha City - Sector 14B, Dha City - Sector 14",Karachi,,,Plot,6500000.0,2700.0,0.125,2407.4074074074074,15.687312888712007,Large,2,2
"Dha City - Sector 11E, Dha City - Sector 11",Karachi,,,Plot,4800000.0,2700.0,0.125,1777.7777777777778,15.38412668421143,Large,2,2
"Dha City - Sector 4A, Dha City - Sector 4",Karachi,,,Plot,7500000.0,2700.0,0.125,2777.777777777778,15.830413711839864,Large,2,2
"Saadi Garden - Block 2, Saadi Garden",Karachi,,,Plot,6500000.0,1080.0,4.0,6018.518518518518,15.687312888712007,Medium,2,2
"Saadi Garden - Block 2, Saadi Garden",Karachi,,,Plot,7800000.0,1080.0,4.0,7222.222222222223,15.86963441986494,Medium,2,2
"Naya Nazimabad - Block M, Naya Nazimabad",Karachi,,,Plot,15000000.0,1080.0,4.0,13888.888888888889,16.52356082573315,Medium,2,2
"Pakistan Air Crew Cooperative Housing Society, Scheme 33",Karachi,,,Plot,28500000.0,5400.0,4.0,5277.777777777777,17.1654146803266,Very Large,2,2
"Gandhara Society, Scheme 33 - Sector 21-A",Karachi,,,Plot,15500000.0,1080.0,4.0,14351.851851851852,16.5563506464056,Medium,2,2
"Punjabi Saudagar Society Phase 2, Scheme 33 - Sector 50",Karachi,,,Plot,11800000.0,1080.0,4.0,10925.925925925925,16.283610174181653,Medium,2,2
"Dha Phase 7 Extension, Dha Defence",Karachi,,,Plot,66000000.0,4500.0,4.0,14666.666666666666,18.005165315142214,Large,2,2
"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",Karachi,,,Plot,27500000.0,2160.0,4.0,12731.481481481482,17.129696599000436,Large,2,2
"Mbchs - Makhdoom Bilawal Society, Korangi",Karachi,,,Plot,31500000.0,2160.0,4.0,14583.333333333334,17.265498135541893,Large,2,2
"Bahria Town - Precinct 36, Bahria Sports City",Karachi,,,Plot,9000000.0,9000.0,0.16666666666666666,1000.0,16.012735246411598,Very Large,2,2
"Soomra Society, Scheme 33",Karachi,,,Plot,23000000.0,2160.0,0.625,10648.148148148148,16.951004817371683,Large,2,2
"Gulshan-E-Roomi, Faisal Cantonment",Karachi,,,Plot,6900000.0,1080.0,0.6666666666666666,6388.888888888889,15.747032114495013,Medium,2,2
"Saima Arabian Ranches, Saima Arabian Villas",Karachi,,,Plot,5500000.0,1080.0,0.6666666666666666,5092.592592592592,15.520258832020865,Medium,2,2
"Dha City - Sector 2C, Dha City - Sector 2",Karachi,,,Plot,9200000.0,2700.0,0.125,3407.4074074074074,16.034714150714915,Large,2,2
"Dha City - Sector 11E, Dha City - Sector 11",Karachi,,,Plot,3600000.0,1800.0,0.125,2000.0,15.096444681204078,Medium,2,2
"Dha City - Sector 13A, Dha City - Sector 13",Karachi,,,Plot,4000000.0,1800.0,0.125,2222.222222222222,15.201805169084134,Medium,2,2
"Dha City - Sector 12E, Dha City - Sector 12",Karachi,,,Plot,2400000.0,1125.0,0.125,2133.3333333333335,14.690979711984754,Medium,2,2
"Hawks Bay Scheme 42, Karachi",Karachi,,,Plot,1200000.0,2160.0,0.125,555.5555555555555,13.997832948091215,Large,2,2
"Dha City - Sector 3C, Dha City - Sector 3",Karachi,,,Plot,6500000.0,1800.0,4.0,3611.1111111111113,15.687312888712007,Medium,2,2
"Saadi Garden, Scheme 33",Karachi,,,Plot,7300000.0,1080.0,4.0,6759.259259259259,15.803385043104912,Medium,2,2
"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",Karachi,,,Plot,31500000.0,3600.0,4.0,8750.0,17.265498135541893,Large,2,2
"Radio Pakistan Employees Cooperative Society, Scheme 33 - Sector 49-A",Karachi,,,Plot,14000000.0,2160.0,5.0,6481.481481481482,16.454567959008102,Large,2,2
"Gandhara Society, Scheme 33 - Sector 21-A",Karachi,,,Plot,67000000.0,9000.0,5.0,7444.444444444444,18.020203192280615,Very Large,2,2
"Pir Ahmed Zaman Town - Block 3, Pir Ahmed Zaman Town",Karachi,,,Plot,4800000.0,1080.0,5.0,4444.444444444444,15.38412668421143,Medium,2,2
"Gulshan-E-Roomi, Faisal Cantonment",Karachi,,,Plot,21000000.0,3600.0,5.0,5833.333333333333,16.860033043306743,Large,2,2
"North Town Residency, Surjani Town",Karachi,,,Plot,7100000.0,1080.0,5.0,6574.074074074074,15.775605482856605,Medium,2,2
"Karachi University Housing Society, Scheme 33",Karachi,,,Plot,31000000.0,2160.0,5.0,14351.851851851852,17.249497794707484,Large,2,2
