location,city,bedrooms,bathrooms,price_pkr,size_sqft,price_per_sqft,log_price,days_since_listed,society_type,dha_phase,isb_sector_tier,is_premium_area,phase_number
"Saddar, Peshawar",Peshawar,1.0,1.0,5000000.0,495.00000000000006,10101.0101010101,15.424948670398354,28.0,Established,0,0,0,0
"Tajabad, Peshawar",Peshawar,1.0,1.0,5500000.0,607.5,9053.497942386832,15.520258832020865,28.0,Other,0,0,0,0
"University Town, Peshawar",Peshawar,5.0,6.0,13000000.0,562.5,23111.11111111111,16.380459992348886,28.0,Other,0,0,0,0
"Danishabad, Peshawar",Peshawar,1.0,1.0,6000000.0,450.0,13333.333333333334,15.607270193858982,28.0,Other,0,0,0,0
"Deans Heights, Hayatabad",Peshawar,3.0,3.0,24500000.0,1710.0,14327.48538011696,17.01418371633128,28.0,Private,0,0,0,0
"Warsak Road, Peshawar",Peshawar,4.0,4.0,10000000.0,675.0,14814.814814814816,16.118095750958314,30.0,Other,0,0,0,0
"Arbab Road, Peshawar",Peshawar,2.0,2.0,8000000.0,1057.5,7565.011820330969,15.894952224644102,30.0,Other,0,0,0,0
"Hayatabad Phase 3 - K3, Hayatabad Phase 3",Peshawar,7.0,6.0,90000000.0,4500.0,20000.0,18.31532023940565,30.0,Private,0,0,0,3
"Hayatabad Phase 3 - K2, Hayatabad Phase 3",Peshawar,9.0,6.0,52500000.0,2250.0,23333.333333333332,17.77632374660947,30.0,Private,0,0,0,3
"University Town, Peshawar",Peshawar,3.0,3.0,13500000.0,1440.0,9375.0,16.41820031748273,30.0,Other,0,0,0,0
"Khushal Bagh, Warsak Road",Peshawar,6.0,6.0,22000000.0,2250.0,9777.777777777777,16.906553056777135,30.0,Other,0,0,0,0
"Hayatabad Phase 6, Hayatabad",Peshawar,6.0,6.0,43000000.0,1125.0,38222.22222222222,17.57671069691365,30.0,Private,0,0,0,6
"Shams-Ul-Qamar Town, Peshawar",Peshawar,3.0,3.0,11500000.0,1125.0,10222.222222222223,16.257857680289998,60.0,Other,0,0,0,0
"Dha Phase 1 - Sector C, Dha Phase 1",Peshawar,8.0,6.0,85000000.0,3600.0,23611.11111111111,18.258161826219297,60.0,DHA,1,0,0,1
"Hayatabad Phase 4 - N2, Hayatabad Phase 4",Peshawar,7.0,6.0,56000000.0,2250.0,24888.88888888889,17.840862266556567,21.0,Private,0,0,0,4
"Dha Phase 1 - Sector A, Dha Phase 1",Peshawar,10.0,7.0,85000000.0,4500.0,18888.88888888889,18.258161826219297,21.0,DHA,1,0,0,1
"Hayatabad Phase 3, Hayatabad",Peshawar,7.0,6.0,25000000.0,1125.0,22222.222222222223,17.034386422832473,21.0,Private,0,0,0,3
"Hayatabad Phase 7 - E6, Hayatabad Phase 7",Peshawar,7.0,7.0,46000000.0,2250.0,20444.444444444445,17.6441519761925,28.0,Private,0,0,0,7
"Danishabad, Peshawar",Peshawar,3.0,4.0,14500000.0,1800.0,8055.555555555556,16.489659276356317,28.0,Other,0,0,0,0
"Dha Defence - Sector Prism, Dha Defence",Peshawar,8.0,6.0,50000000.0,2250.0,22222.222222222223,17.72753358339242,30.0,DHA,0,0,0,0
"Nasir Bagh Road, Peshawar",Peshawar,1.0,1.0,4500000.0,405.0,11111.111111111111,15.319588176962746,60.0,Other,0,0,0,0
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,148000000.0,4500.0,32888.88888888889,18.812722838485147,0.16666666666666666,Bahria,0,0,0,2
"Bahria Town Phase 8 - Block A, Bahria Town Phase 8",Rawalpindi,5.0,7.0,69000000.0,4500.0,15333.333333333334,18.049617077054286,1.0,Bahria,0,0,0,8
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5.0,5.0,39000000.0,3600.0,10833.333333333334,17.479072229734946,1.0,Bahria,0,0,0,8
"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,5.0,6.0,59500000.0,2925.0,20341.880341880344,17.90148688732258,1.0,Bahria,0,0,0,0
"Media Town - Block C, Media Town",Rawalpindi,6.0,6.0,52000000.0,2250.0,23111.11111111111,17.76675429577647,0.8333333333333333,Other,0,0,0,0
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,4.0,4.0,35000000.0,2250.0,15555.555555555555,17.370858648025116,0.8333333333333333,Bahria,0,0,0,4
"Media Town - Block D, Media Town",Rawalpindi,6.0,7.0,100000000.0,4500.0,22222.222222222223,18.420680753952364,0.8333333333333333,Other,0,0,0,0
"Adiala Road, Rawalpindi",Rawalpindi,2.0,3.0,10300000.0,1125.0,9155.555555555555,16.14765455028724,0.9166666666666666,Other,0,0,0,0
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,4.0,5.0,22000000.0,1350.0,16296.296296296296,16.906553056777135,0.9166666666666666,Other,0,0,0,0
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,48500000.0,2250.0,21555.555555555555,17.697074376526267,0.041666666666666664,Bahria,0,0,0,2
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,145000000.0,4500.0,32222.222222222223,18.7922443072814,0.125,Bahria,0,0,0,4
"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3.0,3.0,20500000.0,1125.0,18222.222222222223,16.835935492889124,0.017361111111111112,Bahria,0,0,0,8
"Bahria Town Phase 1, Bahria Town Rawalpindi",Rawalpindi,1.0,2.0,12700000.0,810.0,15679.012345679012,16.357112630168974,0.08333333333333333,Bahria,0,0,0,1
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,62500000.0,2250.0,27777.777777777777,17.95067713070663,0.08333333333333333,Bahria,0,0,0,2
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,2.0,3.0,13500000.0,1125.0,12000.0,16.41820031748273,0.08333333333333333,Other,0,0,0,0
"Khalid Colony, Chakri Road",Rawalpindi,3.0,2.0,4600000.0,675.0,6814.814814814815,15.341567078850604,0.020833333333333336,Other,0,0,0,0
"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",Rawalpindi,5.0,6.0,135000000.0,4500.0,30000.0,18.72078534381011,0.021527777777777778,Bahria,0,0,0,8
"Bahria Town Phase 8 - Block G, Bahria Town Phase 8",Rawalpindi,5.0,6.0,35000000.0,2250.0,15555.555555555555,17.370858648025116,0.021527777777777778,Bahria,0,0,0,8
"Capital Smart City Overseas, Capital Smart City",Rawalpindi,3.0,4.0,14200000.0,1125.0,12622.222222222223,16.468752592994022,0.041666666666666664,Private,0,0,0,0
"Wakeel Colony, Islamabad Highway",Rawalpindi,2.0,2.0,6000000.0,450.0,13333.333333333334,15.607270193858982,0.08333333333333333,Other,0,0,0,0
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3.0,3.0,18500000.0,1125.0,16444.444444444445,16.733281344102608,0.08333333333333333,Bahria,0,0,0,8
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,2.0,3.0,32500000.0,2565.0,12670.56530214425,17.296750678069195,0.08333333333333333,Bahria,0,0,0,7
"Bahria Town Phase 8 - Ali Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5.0,7.0,29900000.000000004,1575.0,18984.126984126986,17.21336907180573,0.125,Bahria,0,0,0,8
"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,5.0,6.0,46000000.0,2250.0,20444.444444444445,17.6441519761925,1.0,Bahria,0,0,0,0
"Bahria Town Phase 8 - Safari Valley, Bahria Town Phase 8",Rawalpindi,4.0,5.0,27500000.0,2700.0,10185.185185185184,17.129696599000436,1.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,36000000.0,2250.0,16000.0,17.399029524198163,1.0,Bahria,0,0,0,8
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,148000000.0,4500.0,32888.88888888889,18.812722838485147,2.0,Bahria,0,0,0,2
"Media Town, Rawalpindi",Rawalpindi,6.0,6.0,71500000.0,2700.0,26481.48148148148,18.08520802165025,1.0,Other,0,0,0,0
"Airport Housing Society, Rawalpindi",Rawalpindi,5.0,5.0,17500000.0,1125.0,15555.555555555555,16.677711496036597,2.0,Other,0,0,0,0
"Satellite Town - Block D, Satellite Town",Rawalpindi,6.0,5.0,67500000.0,1575.0,42857.142857142855,18.02763817065757,2.0,Other,0,0,0,0
"Media Town, Rawalpindi",Rawalpindi,7.0,6.0,63000000.0,2250.0,28000.0,17.958645300228824,2.0,Other,0,0,0,0
"Airport Housing Society - Sector 4, Airport Housing Society",Rawalpindi,2.0,3.0,13500000.0,1260.0,10714.285714285714,16.41820031748273,2.0,Other,0,0,0,0
"Bahria Town - Safari Villas 3, Bahria Town Rawalpindi",Rawalpindi,2.0,2.0,30000000.0,1642.5,18264.8401826484,17.216707972959764,0.16666666666666666,Bahria,0,0,0,0
"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,1.0,2.0,17000000.0,990.0000000000001,17171.71717171717,16.648723960844016,0.16666666666666666,Bahria,0,0,0,0
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,2.0,3.0,15500000.0,1350.0,11481.481481481482,16.5563506464056,0.125,Other,0,0,0,0
"Girja Road, Rawalpindi",Rawalpindi,1.0,1.0,3800000.0,450.0,8444.444444444445,15.150511887854474,0.16666666666666666,Other,0,0,0,0
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,5.0,6.0,25000000.0,2250.0,11111.111111111111,17.034386422832473,0.125,Other,0,0,0,0
"Bahria Town Phase 8 - Block I, Bahria Town Phase 8",Rawalpindi,5.0,6.0,49000000.0,2250.0,21777.777777777777,17.707330876483063,0.125,Bahria,0,0,0,8
"Snober City, Adiala Road",Rawalpindi,3.0,4.0,15000000.0,1125.0,13333.333333333334,16.52356082573315,0.125,Other,0,0,0,0
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,3.0,4.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,0.125,Bahria,0,0,0,2
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,168000000.0,4500.0,37333.333333333336,18.939474543319914,0.125,Bahria,0,0,0,2
"Gulraiz Housing Society Phase 6, Gulraiz Housing Scheme",Rawalpindi,4.0,4.0,19000000.0,900.0,21111.11111111111,16.759949589762293,0.125,Other,0,0,0,6
"Bahria Town Phase 8 - Block H, Bahria Town Phase 8",Rawalpindi,5.0,5.0,46000000.0,2340.0,19658.119658119656,17.6441519761925,0.16666666666666666,Bahria,0,0,0,8
"Bahria Greens - Overseas Enclave - Sector 7, Bahria Greens - Overseas Enclave",Rawalpindi,5.0,6.0,59500000.0,2700.0,22037.037037037036,17.90148688732258,2.0,Bahria,0,0,0,0
"Bahria Greens - Overseas Enclave - Sector 2, Bahria Greens - Overseas Enclave",Rawalpindi,5.0,6.0,56500000.0,2250.0,25111.11111111111,17.849751213815786,2.0,Bahria,0,0,0,0
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,149000000.0,4500.0,33111.11111111111,18.819456870621142,2.0,Bahria,0,0,0,3
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,131000000.0,4500.0,29111.11111111111,18.690707888799015,2.0,Bahria,0,0,0,4
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6.0,6.0,82500000.0,4500.0,18333.333333333332,18.228308863426122,3.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6.0,7.0,57000000.0,2700.0,21111.11111111111,17.858561843342684,3.0,Bahria,0,0,0,8
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,4.0,4.0,12000000.0,675.0,17777.777777777777,16.300417291085605,0.125,Other,0,0,0,0
"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3.0,4.0,13000000.0,1125.0,11555.555555555555,16.380459992348886,0.29166666666666663,Bahria,0,0,0,8
"Bahria Heights 1, Bahria Town Rawalpindi",Rawalpindi,1.0,2.0,13000000.0,832.5,15615.615615615616,16.380459992348886,0.16666666666666666,Bahria,0,0,0,0
"Bahria Heights 5, Bahria Town Phase 7",Rawalpindi,2.0,3.0,29500000.0,2565.0,11500.974658869396,17.19990085520835,0.16666666666666666,Bahria,0,0,0,7
"Bahria Town Phase 8 - Sector F-1, Bahria Town Phase 8",Rawalpindi,6.0,6.0,40000000.0,2250.0,17777.777777777777,17.50439003707821,0.7083333333333333,Bahria,0,0,0,8
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5.0,6.0,32500000.0,1575.0,20634.920634920636,17.296750678069195,0.7083333333333333,Bahria,0,0,0,8
"Bahria Town Phase 8 - Awami Villas 5, Bahria Town Phase 8",Rawalpindi,2.0,1.0,7000000.0,787.5,8888.888888888889,15.76142084987672,0.7083333333333333,Bahria,0,0,0,8
"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",Rawalpindi,5.0,6.0,43500000.0,2250.0,19333.333333333332,17.588271519047417,0.75,Bahria,0,0,0,8
"Askari 7, Rawalpindi",Rawalpindi,3.0,3.0,42500000.0,2250.0,18888.88888888889,17.565014657424058,0.7916666666666666,Askari,0,0,0,7
"Gulraiz Housing Society Phase 2, Gulraiz Housing Scheme",Rawalpindi,4.0,6.0,27000000.0,1125.0,24000.0,17.11134746100564,0.16666666666666666,Other,0,0,0,2
"Chaklala Scheme 3, Chaklala Scheme",Rawalpindi,4.0,6.0,24500000.0,1125.0,21777.777777777777,17.01418371633128,0.16666666666666666,Other,0,0,0,0
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,41000000.0,2250.0,18222.222222222223,17.529082649058825,0.16666666666666666,Bahria,0,0,0,3
"Bahria Town - Safari Villas, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,62500000.0,3150.0,19841.26984126984,17.95067713070663,0.16666666666666666,Bahria,0,0,0,0
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,6.0,5.0,85000000.0,4500.0,18888.88888888889,18.258161826219297,0.16666666666666666,Bahria,0,0,0,3
"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,61500000.0,2475.0,24848.484848484848,17.93454774903691,0.16666666666666666,Bahria,0,0,0,5
"Media Town, Rawalpindi",Rawalpindi,6.0,7.0,67000000.0,2250.0,29777.777777777777,18.020203192280615,4.0,Other,0,0,0,0
"Bahria Town Phase 8 - Block C, Bahria Town Phase 8",Rawalpindi,6.0,6.0,56000000.0,4275.0,13099.415204678362,17.840862266556567,4.0,Bahria,0,0,0,8
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,53000000.0,2250.0,23555.555555555555,17.78580249038432,4.0,Bahria,0,0,0,7
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,6.0,6.0,76500000.0,4500.0,17000.0,18.15280131186866,2.0,Bahria,0,0,0,8
"Bahria Town Phase 8 - Block M, Bahria Town Phase 8",Rawalpindi,4.0,4.0,21000000.0,1125.0,18666.666666666668,16.860033043306743,0.125,Bahria,0,0,0,8
"Bahria Town Phase 8 - Block E, Bahria Town Phase 8",Rawalpindi,5.0,6.0,36000000.0,2250.0,16000.0,17.399029524198163,3.0,Bahria,0,0,0,8
"Media Town, Rawalpindi",Rawalpindi,4.0,5.0,36500000.0,1125.0,32444.444444444445,17.41282284594998,3.0,Other,0,0,0,0
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,85000000.0,4500.0,18888.88888888889,18.258161826219297,0.6666666666666666,Bahria,0,0,0,3
"Media Town - Block A, Media Town",Rawalpindi,4.0,4.0,36500000.0,1125.0,32444.444444444445,17.41282284594998,0.8333333333333333,Other,0,0,0,0
"Snober City - Green Villas, Snober City",Rawalpindi,3.0,3.0,10000000.0,900.0,11111.111111111111,16.118095750958314,0.9583333333333333,Other,0,0,0,0
"Snober City, Adiala Road",Rawalpindi,3.0,4.0,11800000.0,1125.0,10488.888888888889,16.283610174181653,0.9583333333333333,Other,0,0,0,0
"Gulshan Abad Sector 2, Gulshan Abad",Rawalpindi,5.0,6.0,19000000.0,1125.0,16888.88888888889,16.759949589762293,0.9583333333333333,Established,0,0,0,0
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,6.0,6.0,75000000.0,4500.0,16666.666666666668,18.132998684833918,0.9583333333333333,Bahria,0,0,0,3
"Bahria Town - Safari Villas 3, Bahria Town Rawalpindi",Rawalpindi,3.0,4.0,47500000.0,2452.5,19367.991845056065,17.6762402900575,0.16666666666666666,Bahria,0,0,0,0
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,75000000.0,4500.0,16666.666666666668,18.132998684833918,0.16666666666666666,Bahria,0,0,0,3
"Bahria Town Phase 2 Extension, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,47500000.0,2475.0,19191.91919191919,17.6762402900575,0.16666666666666666,Bahria,0,0,0,2
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,69000000.0,2925.0,23589.74358974359,18.049617077054286,0.16666666666666666,Bahria,0,0,0,3
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,4.0,5.0,49500000.0,2250.0,22000.0,17.71748324774094,0.16666666666666666,Bahria,0,0,0,4
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,62000000.0,2250.0,27555.555555555555,17.9426449591384,0.16666666666666666,Bahria,0,0,0,2
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,60000000.0,2250.0,26666.666666666668,17.909855136853043,0.16666666666666666,Bahria,0,0,0,3
"Bahria Town Phase 1, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,125000000.0,4500.0,27777.777777777777,18.643824303266577,0.16666666666666666,Bahria,0,0,0,1
"Bahria Greens - Overseas Enclave - Sector 5, Bahria Greens - Overseas Enclave",Rawalpindi,5.0,6.0,87500000.0,3600.0,24305.555555555555,18.287149362756413,4.0,Bahria,0,0,0,0
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,7.0,7.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,4.0,Bahria,0,0,0,8
"Bahria Greens - Overseas Enclave - Sector 6, Bahria Greens - Overseas Enclave",Rawalpindi,5.0,6.0,59500000.0,2250.0,26444.444444444445,17.90148688732258,3.0,Bahria,0,0,0,0
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,2.0,2.0,11000000.0,990.0000000000001,11111.11111111111,16.213405921671733,3.0,Bahria,0,0,0,4
"Peshawar Road, Rawalpindi",Rawalpindi,1.0,1.0,6239000.0,360.0,17330.555555555555,15.646330631375006,3.0,Other,0,0,0,0
"Bahria Greens - Overseas Enclave - Sector 3, Bahria Greens - Overseas Enclave",Rawalpindi,5.0,6.0,59000000.0,2250.0,26222.222222222223,17.893048018819147,3.0,Bahria,0,0,0,0
"Gulshan Abad Sector 2, Gulshan Abad",Rawalpindi,6.0,6.0,29000000.0,2250.0,12888.888888888889,17.182806422433504,0.9583333333333333,Established,0,0,0,0
"Gulshan Abad, Rawalpindi",Rawalpindi,3.0,4.0,14500000.0,1125.0,12888.888888888889,16.489659276356317,0.9583333333333333,Established,0,0,0,0
"Askari 13, Rawalpindi",Rawalpindi,4.0,5.0,65000000.0,2250.0,28888.88888888889,17.989897843244528,1.0,Askari,0,0,0,13
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,4.0,4.0,18500000.0,1125.0,16444.444444444445,16.733281344102608,1.0,Bahria,0,0,0,8
"Bahria Town Phase 7, Bahria Town Rawalpindi",Rawalpindi,2.0,2.0,5500000.0,675.0,8148.148148148148,15.520258832020865,1.0,Bahria,0,0,0,7
"Bahria Town Phase 6, Bahria Town Rawalpindi",Rawalpindi,2.0,2.0,9500000.0,855.0,11111.111111111111,16.066802461833923,1.0,Bahria,0,0,0,6
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,90000000.0,4500.0,20000.0,18.31532023940565,1.0,Bahria,0,0,0,3
"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,6.0,6.0,135000000.0,4500.0,30000.0,18.72078534381011,0.16666666666666666,Bahria,0,0,0,5
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,6.0,6.0,70000000.0,4500.0,15555.555555555555,18.064005814299346,0.16666666666666666,Bahria,0,0,0,3
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,59500000.0,2250.0,26444.444444444445,17.90148688732258,0.16666666666666666,Bahria,0,0,0,4
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,6.0,6.0,90000000.0,4500.0,20000.0,18.31532023940565,0.16666666666666666,Bahria,0,0,0,2
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,6.0,6.0,100000000.0,4500.0,22222.222222222223,18.420680753952364,0.16666666666666666,Bahria,0,0,0,2
"Bahria Town - Safari Villas 3, Bahria Town Rawalpindi",Rawalpindi,3.0,4.0,50000000.0,2475.0,20202.0202020202,17.72753358339242,0.16666666666666666,Bahria,0,0,0,0
"Gulshan Abad Sector 3, Gulshan Abad",Rawalpindi,4.0,5.0,21000000.0,1350.0,15555.555555555555,16.860033043306743,5.0,Established,0,0,0,0
"Bahria Town Phase 8 - Abu Bakar Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5.0,6.0,28500000.0,1575.0,18095.238095238095,17.1654146803266,5.0,Bahria,0,0,0,8
"Bahria Town Phase 4, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,57500000.0,2250.0,25555.555555555555,17.867295523158884,5.0,Bahria,0,0,0,4
"Bahria Town Phase 2, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,148000000.0,4500.0,32888.88888888889,18.812722838485147,7.0,Bahria,0,0,0,2
"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,4.0,5.0,25000000.0,1575.0,15873.015873015873,17.034386422832473,3.0,Bahria,0,0,0,8
"New Westridge, Misryal Road",Rawalpindi,4.0,4.0,13500000.0,900.0,15000.0,16.41820031748273,3.0,Other,0,0,0,0
"Bahria Town Phase 8 - Umer Block, Bahria Town Phase 8 - Safari Valley",Rawalpindi,5.0,6.0,28000000.0,1575.0,17777.777777777777,17.147715103853763,3.0,Bahria,0,0,0,8
"New Lalazar, Rawalpindi",Rawalpindi,5.0,6.0,25000000.0,1755.0,14245.014245014245,17.034386422832473,3.0,Other,0,0,0,0
"New Lalazar, Rawalpindi",Rawalpindi,5.0,6.0,22000000.0,990.0000000000001,22222.22222222222,16.906553056777135,3.0,Other,0,0,0,0
"Gulshan Abad Sector 2, Gulshan Abad",Rawalpindi,3.0,3.0,19000000.0,2250.0,8444.444444444445,16.759949589762293,0.9583333333333333,Established,0,0,0,0
"Gulshan Abad, Rawalpindi",Rawalpindi,4.0,4.0,21500000.0,1350.0,15925.925925925925,16.88356353960952,0.9583333333333333,Established,0,0,0,0
"Gulshan Abad Sector 2, Gulshan Abad",Rawalpindi,6.0,6.0,34000000.0,2250.0,15111.111111111111,17.341871111992198,1.0,Established,0,0,0,0
"Gulshan Abad Sector 1, Gulshan Abad",Rawalpindi,6.0,6.0,50000000.0,4500.0,11111.111111111111,17.72753358339242,1.0,Established,0,0,0,0
"Gulshan Abad Sector 1, Gulshan Abad",Rawalpindi,7.0,6.0,37000000.0,2250.0,16444.444444444445,17.426428497635523,1.0,Established,0,0,0,0
"Snober City, Adiala Road",Rawalpindi,3.0,4.0,13300000.0,1125.0,11822.222222222223,16.40327466837995,1.0,Other,0,0,0,0
"Snober City, Adiala Road",Rawalpindi,2.0,2.0,10500000.0,1125.0,9333.333333333334,16.166885910365842,1.0,Other,0,0,0,0
"Bahria Town Phase 6, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,42500000.0,2250.0,18888.88888888889,17.565014657424058,0.16666666666666666,Bahria,0,0,0,6
"Bahria Town Phase 5, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,59500000.0,2250.0,26444.444444444445,17.90148688732258,0.16666666666666666,Bahria,0,0,0,5
"Bahria Town Phase 8 - Rafi Block, Bahria Town Phase 8",Rawalpindi,3.0,4.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,0.20833333333333331,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,45000000.0,2250.0,20000.0,17.622173069956816,0.20833333333333331,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,36000000.0,2250.0,16000.0,17.399029524198163,0.20833333333333331,Bahria,0,0,0,8
"Bahria Greens - Overseas Enclave, Bahria Town Phase 8",Rawalpindi,4.0,5.0,59500000.0,2250.0,26444.444444444445,17.90148688732258,0.20833333333333331,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,29700000.000000004,1575.0,18857.14285714286,17.206657637442962,0.20833333333333331,Bahria,0,0,0,8
"Range Road, Rawalpindi",Rawalpindi,6.0,6.0,80000000.0,4500.0,17777.777777777777,18.197537205138154,0.20833333333333331,Other,0,0,0,0
"Bahria Town Phase 3, Bahria Town Rawalpindi",Rawalpindi,5.0,6.0,39000000.0,2250.0,17333.333333333332,17.479072229734946,7.0,Bahria,0,0,0,3
"Bahria Town Phase 8 - Safari Homes, Bahria Town Phase 8",Rawalpindi,2.0,2.0,12000000.0,1125.0,10666.666666666666,16.300417291085605,7.0,Bahria,0,0,0,8
"Bahria Town Phase 8, Bahria Town Rawalpindi",Rawalpindi,3.0,4.0,19500000.0,1125.0,17333.333333333332,16.785925074816024,7.0,Bahria,0,0,0,8
